2026-07-16 22:17:18 [com.xxl.job.core.thread.JobThread#run]-[130]-[Thread-94] <br>----------- xxl-job job execute start -----------<br>----------- Param:
2026-07-16 22:18:25 [com.xxl.job.core.thread.JobThread#run]-[176]-[Thread-94] <br>----------- xxl-job job execute end(finish) -----------<br>----------- Result: handleCode=200, handleMsg = null
2026-07-16 22:18:25 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[xxl-job, executor TriggerCallbackThread] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-16 22:18:40 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-75] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-16 23:55:12 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-82] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-16 23:55:42 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-82] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-16 23:56:12 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-82] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-16 23:56:42 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-82] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-16 23:57:18 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-77] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:06:15 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:07:33 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:10:38 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:11:26 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:12:14 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:13:03 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:13:51 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:14:40 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:15:28 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:16:17 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:17:05 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:17:53 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:18:42 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:19:30 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:20:18 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:21:07 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:21:55 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:22:43 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:23:32 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:24:21 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:25:09 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:25:57 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:26:46 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:27:34 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:28:23 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:29:11 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:29:59 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:30:48 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:31:36 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:32:24 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:33:13 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:34:01 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:34:49 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:35:38 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:36:26 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 11:37:14 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:31:14 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:32:02 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:32:50 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:33:39 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:34:27 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:35:15 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:36:04 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:36:52 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:37:40 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:38:29 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:39:17 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:40:05 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:40:54 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:41:42 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:42:30 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-81] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused: connect), for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:43:47 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:44:17 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:44:47 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:45:17 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:45:47 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:46:17 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:46:47 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:47:18 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:47:48 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:48:18 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:48:48 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:49:18 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:49:49 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:50:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:50:49 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:51:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:51:49 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:52:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:52:49 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:53:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:53:49 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:54:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:54:49 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:55:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:55:49 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:56:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:56:49 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:57:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:57:49 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:58:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:58:50 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:59:20 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 13:59:50 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 14:00:20 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 14:00:50 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
2026-07-17 14:01:20 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-98] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting fail, StatusCode(404) invalid. for url : http://localhost:8080/xxl-job-admin/api/callback, content=null]
